Date,russell3000_equal_weight
2014-05-28,-0.0023310200856108
2014-05-29,0.0043887258064516125
2014-05-30,-0.0033996541625534718
2014-06-02,-0.005078889437314906
2014-06-03,-0.003203940808944426
2014-06-04,0.0036737793488983888
2014-06-05,0.017168285761262742
2014-06-06,0.009132627096349885
2014-06-09,0.010069636990801578
2014-06-10,-0.00031919468154957315
2014-06-11,-0.0030064388961892246
2014-06-12,-0.0049595783251231524
2014-06-13,0.002541653429602888
2014-06-16,0.004294689406362742
2014-06-17,0.008013387996064283
2014-06-18,0.005939940655737705
2014-06-19,6.8491325695581e-05
2014-06-20,0.0030956604514229633
2014-06-23,-0.0016338162798300098
2014-06-24,-0.00941958581235698
2014-06-25,0.0062690683229813665
2014-06-26,-0.000587731221423906
2014-06-27,0.00610051501305483
2014-06-30,0.004393931810766721
2014-07-01,0.011077289817232376
2014-07-02,-0.002158605734767025
2014-07-03,0.0065900892508143315
2014-07-07,-0.015890517106549366
2014-07-08,-0.013453962202671881
2014-07-09,0.0020005487129358098
2014-07-10,-0.009768028999674161
2014-07-11,-0.0002184172638436482
2014-07-14,0.005195609120521172
2014-07-15,-0.010071085342019543
2014-07-16,-0.0014097362422663628
2014-07-17,-0.014824645833333332
2014-07-18,0.014505418808981452
2014-07-21,-0.003753866710013004
2014-07-22,0.007156953511053316
2014-07-23,0.0013772067620286086
2014-07-24,-0.001539308292682927
2014-07-25,-0.007277492532467533
2014-07-28,-0.004683175802789491
2014-07-29,0.0006717655642023345
2014-07-30,0.004735721789883268
2014-07-31,-0.020008625040544924
2014-08-01,-0.005985016839378239
2014-08-04,0.007283910032362459
2014-08-05,-0.003126070203817535
2014-08-06,0.0033569954721862872
2014-08-07,-0.0060049967658473485
2014-08-08,0.01050652617970265
2014-08-11,0.008373506296415886
2014-08-12,-0.00707421350129199
2014-08-13,0.006641381782945736
2014-08-14,0.003438231514368744
2014-08-15,-0.00155740490797546
2014-08-18,0.012659426955397544
2014-08-19,0.003264042986425339
2014-08-20,-0.002884052682611506
2014-08-21,0.0021447307692307694
2014-08-22,0.0013895930833872012
2014-08-25,0.0038044738202973496
2014-08-26,0.006367622171945702
2014-08-27,-0.0007057699515347335
2014-08-28,-0.004077300161550889
2014-08-29,0.00671551211631664
2014-09-02,0.0035464342487883686
2014-09-03,-0.005768285298869144
2014-09-04,-0.0032540740142210727
2014-09-05,0.0019999524886877827
2014-09-08,0.0035100471881060118
2014-09-09,-0.010065585705045278
2014-09-10,0.006266956015523933
2014-09-11,0.004419515357258325
2014-09-12,-0.006517787516170764
2014-09-15,-0.010477780148722924
2014-09-16,0.0027607921784098253
2014-09-17,0.0024179265847347996
2014-09-18,0.0031029311793214862
2014-09-19,-0.008384584680025856
2014-09-22,-0.014743097931480284
2014-09-23,-0.007355036510500808
2014-09-24,0.007780911175710595
2014-09-25,-0.014814024838709677
2014-09-26,0.008144839677419354
2014-09-29,-0.0009534856405292029
2014-09-30,-0.010214424653113908
2014-10-01,-0.015731145483870966
2014-10-02,0.009186655172413793
2014-10-03,0.007359343418088188
2014-10-06,-0.008266372990353698
2014-10-07,-0.01685300739549839
2014-10-08,0.014604895531983285
2014-10-09,-0.02590302603664417
2014-10-10,-0.014391459537572255
2014-10-13,-0.006133638639281129
2014-10-14,0.007922645378690628
2014-10-15,0.009063902759948651
2014-10-16,0.013152108437600257
2014-10-17,-5.955872913992301e-05
2014-10-20,0.009753132499197946
2014-10-21,0.01616355263157895
2014-10-22,-0.013380920089858793
2014-10-23,0.015977422065426555
2014-10-24,0.002991350865939705
2014-10-27,-0.0034058120590121873
2014-10-28,0.024885945815966655
2014-10-29,-0.002082973709522283
2014-10-30,0.007138934294871795
2014-10-31,0.012716094170403588
2014-11-03,-0.0026713275641025644
2014-11-04,-0.004746901791426743
2014-11-05,0.00231978976
2014-11-06,0.0043404358810361365
2014-11-07,0.002914657188498403
2014-11-10,0.0036174743057772103
2014-11-11,0.00019217427385892117
2014-11-12,0.00524408389154705
2014-11-13,-0.008147969039259496
2014-11-14,0.0011144339923469387
2014-11-17,-0.006717444869343531
2014-11-18,0.004856427478482627
2014-11-19,-0.009084168048469387
2014-11-20,0.010022537774944214
2014-11-21,0.0032619608155463526
2014-11-24,0.009995121694807265
2014-11-25,-0.0009986807900605288
2014-11-26,0.002337925135393437
2014-11-28,-0.014999315387065944
2014-12-01,-0.017036652437081874
2014-12-02,0.009041958917197453
2014-12-03,0.008341992675159235
2014-12-04,-0.005173124482648838
2014-12-05,0.008128654667091431
2014-12-08,-0.014448672825740683
2014-12-09,0.01574795636942675
2014-12-10,-0.022130117272147868
2014-12-11,0.004151518317935648
2014-12-12,-0.011429916878980892
2014-12-15,-0.009803593640699522
2014-12-16,8.51071882951654e-05
2014-12-17,0.030102019726376075
2014-12-18,0.016740724236641222
2014-12-19,0.0057517300476947536
2014-12-22,0.0036396573426573427
2014-12-23,0.0012099153944020358
2014-12-24,0.003268279491255962
2014-12-26,0.006489787531806616
2014-12-29,0.0024771033386327503
2014-12-30,-0.003980511760966306
2014-12-31,-0.002794885568976478
2015-01-02,-0.002354739503816794
2015-01-05,-0.015537312758510976
2015-01-06,-0.017242397072860325
2015-01-07,0.010280907383831955
2015-01-08,0.016632028016555236
2015-01-09,-0.007368998726520217
2015-01-12,-0.006209598217128303
2015-01-13,-0.0014718967495219886
2015-01-14,-0.004146833014659019
2015-01-15,-0.018848157425111537
2015-01-16,0.016662937519923496
2015-01-20,-0.005329602739726027
2015-01-21,-0.0014586135712010193
2015-01-22,0.016474271510516253
2015-01-23,-0.0020323113448056087
2015-01-26,0.009616834660719975
2015-01-27,-0.0037321576935329726
2015-01-28,-0.01643436508442179
2015-01-29,0.010672809554140128
2015-01-30,-0.015669721974522294
2015-02-02,0.011165123448934139
2015-02-03,0.018777632601082457
2015-02-04,-0.005236919796308084
2015-02-05,0.01524062603437301
2015-02-06,-2.546641197070964e-06
2015-02-09,-0.004057016868236792
2015-02-10,0.005022197389366444
2015-02-11,-0.0011719729471674095
2015-02-12,0.01153173670805476
2015-02-13,0.00840069828134946
2015-02-17,0.0035907762571610437
2015-02-18,0.0027751413562559692
2015-02-19,0.0016165367717287488
2015-02-20,0.0012232040751353071
2015-02-23,-0.00229318821656051
2015-02-24,0.004173122929936306
2015-02-25,0.003934711691621536
2015-02-26,0.0020332656897100987
2015-02-27,-0.00509773129576568
2015-03-02,0.006973807447485677
2015-03-03,-0.005188853184713375
2015-03-04,-0.002351149363057325
2015-03-05,0.0031767665605095543
2015-03-06,-0.010186457961783439
2015-03-09,0.002170557465775231
2015-03-10,-0.013643988535031846
2015-03-11,0.004223351067218859
2015-03-12,0.014446748565965584
2015-03-13,-0.004655818992989165
2015-03-16,0.003668161886551944
2015-03-17,0.002254999681122449
2015-03-18,0.008964836044657098
2015-03-19,0.0006934901084875559
2015-03-20,0.00586101881377551
2015-03-23,0.0012177425837320574
2015-03-24,0.0005927401147959185
2015-03-25,-0.018989140988835727
2015-03-26,-0.0018302902711323764
2015-03-27,0.004350093401338859
2015-03-30,0.011122044961734693
2015-03-31,-0.003388721389862926
2015-04-01,-0.0008330462519936205
2015-04-02,0.0047234654128147915
2015-04-06,0.004664417091836734
2015-04-07,-0.00135546875
2015-04-08,0.005178469387755102
2015-04-09,8.902614795918367e-05
2015-04-10,0.0036477726403061224
2015-04-13,0.0005123698979591837
2015-04-14,0.0024429531399426203
2015-04-15,0.010060900510204081
2015-04-16,-0.000823273654029946
2015-04-17,-0.014536539440203562
2015-04-20,0.009311266857506361
2015-04-21,-0.00218597519872814
2015-04-22,0.0021423308963763508
2015-04-23,0.005347436565977743
2015-04-24,-0.0023266582962492054
2015-04-27,-0.010693916719643993
2015-04-28,0.004540277353689568
2015-04-29,-0.0067561088478676
2015-04-30,-0.017359193640699523
2015-05-01,0.006865412718600954
2015-05-04,0.0038988514631043258
2015-05-05,-0.011889286123488224
2015-05-06,0.0003987651177593888
2015-05-07,0.002818366645448759
2015-05-08,0.007811092268533249
2015-05-11,0.0006575135135135136
2015-05-12,-0.002015678548695099
2015-05-13,5.108110687022894e-05
2015-05-14,0.007819306615776081
2015-05-15,0.00016890741329939548
2015-05-18,0.007661573290937997
2015-05-19,-0.003691127503974563
2015-05-20,0.0014537123331214241
2015-05-21,0.0013368305785123968
2015-05-22,-0.002670418360864041
2015-05-26,-0.010105729583730537
2015-05-27,0.009394287801778908
2015-05-28,-0.0003447830368487929
2015-05-29,-0.003399858913250715
2015-06-01,0.00046803368287257703
2015-06-02,0.004676101016518425
2015-06-03,0.01002163226421086
2015-06-04,-0.008908033026357573
2015-06-05,0.007563465057179162
2015-06-08,-0.005403471578278819
2015-06-09,-0.00240280082592122
2015-06-10,0.012364912007623888
2015-06-11,0.0006033679694947569
2015-06-12,-0.0032280762631077217
2015-06-15,-0.002680250635324015
2015-06-16,0.0039334764930114355
2015-06-17,-0.0007770654383735705
2015-06-18,0.009243439504604637
2015-06-19,-0.0017917527768962235
2015-06-22,0.006926892131979695
2015-06-23,0.0035196803174603174
2015-06-24,-0.008839875873015874
2015-06-25,-0.0013467141949825344
2015-06-26,-0.0029012423089121472
2015-06-29,-0.024667232815964522
2015-06-30,0.005780548765041165
2015-07-01,4.147431832593465e-06
2015-07-02,-0.004979295792470737
2015-07-06,-0.0038967255769838762
2015-07-07,0.00030618595825426944
2015-07-08,-0.018220225704336814
2015-07-09,0.0051050405191516305
2015-07-10,0.013451231255931667
2015-07-13,0.0109487167721519
2015-07-14,0.006276039860803543
2015-07-15,-0.0082379379943056
2015-07-16,0.005038937341772152
2015-07-17,-0.005060465086887836
2015-07-20,-0.00951638150836226
2015-07-21,-0.0031079031240138846
2015-07-22,-2.0012306721363234e-05
2015-07-23,-0.007608837488166614
2015-07-24,-0.013965927152317882
2015-07-27,-0.010685886155786818
2015-07-28,0.009528106242118537
2015-07-29,0.005542998109045068
2015-07-30,0.002032718878033407
2015-07-31,0.0031215143397415697
2015-08-03,-0.007311315789473684
2015-08-04,-0.001671850614560353
2015-08-05,0.0026163276622558286
2015-08-06,-0.008706982052896725
2015-08-07,-0.005810263058527375
2015-08-10,0.01577714600377596
2015-08-11,-0.010450752045311517
2015-08-12,0.0012215361862806797
2015-08-13,-0.004732763687853996
2015-08-14,0.004792087448883296
2015-08-17,0.007481804970116389
2015-08-18,-0.007370562480327353
2015-08-19,-0.00960457507082153
2015-08-20,-0.02380488476070529
2015-08-21,-0.014167645151133501
2015-08-24,-0.03558549039974819
2015-08-25,-0.00531201573811772
2015-08-26,0.022545961901763223
2015-08-27,0.024172428031496065
2015-08-28,0.012535146456692913
2015-08-31,0.0019229524259609324
2015-09-01,-0.025124243302867947
2015-09-02,0.013585089820359282
2015-09-03,0.000727188524590164
2015-09-04,-0.00685840807316304
2015-09-08,0.020462184426229508
2015-09-09,-0.010822870387890255
2015-09-10,0.003100031220435194
2015-09-11,0.0014101136005048912
2015-09-14,-0.004917634069400631
2015-09-15,0.010533060567823344
2015-09-16,0.009643005362776026
2015-09-17,0.003545954559798044
2015-09-18,-0.00965007949526814
2015-09-21,-0.003941100630914827
2015-09-22,-0.015920087038789027
2015-09-23,-0.006515124881740776
2015-09-24,-0.001660669504888048
2015-09-25,-0.014951552822453485
2015-09-28,-0.03047749795017345
2015-09-29,-0.007170712350346566
2015-09-30,0.015752778897637796
2015-10-01,-0.003781250078839483
2015-10-02,0.019152531318854266
2015-10-05,0.026471034623858986
2015-10-06,-0.0016664833123425692
2015-10-07,0.016035060157480314
2015-10-08,0.011448638023292415
2015-10-09,0.002449066393958464
2015-10-12,-0.0033146413966656184
2015-10-13,-0.0123367713836478
2015-10-14,-0.006649600503302926
2015-10-15,0.022498929852154764
2015-10-16,-0.0025068232704402514
2015-10-19,-0.0013054161686064801
2015-10-20,-0.0001944120792702107
2015-10-21,-0.015025436615287827
2015-10-22,0.007419473717343405
2015-10-23,0.009209167977351369
2015-10-26,-0.007930735682819384
2015-10-27,-0.014235010698552548
2015-10-28,0.02656739219389361
2015-10-29,-0.007870299244808055
2015-10-30,-0.0022623801132787918
2015-11-02,0.021234246536523928
2015-11-03,0.0077507311320754715
2015-11-04,-0.0011740050298648223
2015-11-05,-0.002820102483495756
2015-11-06,0.007080163367891926
2015-11-09,-0.01090180150753769
2015-11-10,-0.002201385557299843
2015-11-11,-0.009682354494028912
2015-11-12,-0.018019540999057494
2015-11-13,-0.007011753063147974
2015-11-16,0.007468278492935636
2015-11-17,-0.00530487786499215
2015-11-18,0.014466620288944722
2015-11-19,-0.0029009714195979896
2015-11-20,0.0053034010040790705
2015-11-23,0.005509793850015689
2015-11-24,0.008125656730467523
2015-11-25,0.008789461369346734
2015-11-27,0.003179289572864322
2015-11-30,-0.0008379318681318681
2015-12-01,0.004393981795354677
2015-12-02,-0.009183781612802009
2015-12-03,-0.014723929086915595
2015-12-04,0.006202686539064951
2015-12-07,-0.018216486028257456
2015-12-08,-0.004106951020408163
2015-12-09,-0.007601566760917373
2015-12-10,0.004586864278982093
2015-12-11,-0.023160918969849245
2015-12-14,-0.00927635218347471
2015-12-15,0.012380038654934002
2015-12-16,0.015427397109644988
2015-12-17,-0.010040474842767296
2015-12-18,-0.007847077697389116
2015-12-21,0.006246401825047199
2015-12-22,0.008728389500157183
2015-12-23,0.01722546526249607
2015-12-24,0.002003551572327044
2015-12-28,-0.009055361862806798
2015-12-29,0.008982681775259679
2015-12-30,-0.008087731192949322
2015-12-31,-0.006516312047813778
2016-01-04,-0.0167296263770853
2016-01-05,-0.0017651810453400503
2016-01-06,-0.01731880636020151
2016-01-07,-0.030281459672337745
2016-01-08,-0.015036945809703843
2016-01-11,-0.011149675173282924
2016-01-12,-0.0004670598613736609
2016-01-13,-0.03354173999369682
2016-01-14,0.016290719016083255
2016-01-15,-0.020305693400694665
2016-01-19,-0.017358837121212122
2016-01-20,0.003970216924534259
2016-01-21,0.007254534428300695
2016-01-22,0.023877788041758937
2016-01-25,-0.023264995571021827
2016-01-26,0.020141747628083493
2016-01-27,-0.01301266129032258
2016-01-28,0.0009795599493831065
2016-01-29,0.030721910499683744
2016-02-01,-0.0027568906844106463
2016-02-02,-0.023696618504435996
2016-02-03,0.004058813747228381
2016-02-04,0.009374794611727418
2016-02-05,-0.02567233586818758
2016-02-08,-0.020687005389980976
2016-02-09,-0.008678032002534853
2016-02-10,-0.0012620501110053917
2016-02-11,-0.010860011421319796
2016-02-12,0.021318220038046926
2016-02-16,0.02406260608943863
2016-02-17,0.022524887725975263
2016-02-18,-0.0063560558198541076
2016-02-19,0.0017310647002854423
2016-02-22,0.014857388201712654
2016-02-23,-0.013381182683158896
2016-02-24,0.008929979060913706
2016-02-25,0.0068824278464954015
2016-02-26,0.010862043450681891
2016-02-29,-0.0014031079365079365
2016-03-01,0.019383810673443455
2016-03-02,0.016496895171537483
2016-03-03,0.012905522402287893
2016-03-04,0.009153813155386083
2016-03-07,0.02154598729755478
2016-03-08,-0.02565385764219892
2016-03-09,0.006197845249443916
2016-03-10,-0.008066948840165237
2016-03-11,0.02103479250079441
2016-03-14,-0.00024714076898633616
2016-03-15,-0.016617330686149935
2016-03-16,0.006962003176620076
2016-03-17,0.012655999047013977
2016-03-18,0.009803385959339264
2016-03-21,0.0015137230866941887
2016-03-22,-0.0005279717370593839
2016-03-23,-0.02181450969176994
2016-03-24,0.0038106090273363
2016-03-28,-0.0009422809917355372
2016-03-29,0.01957892718600954
2016-03-30,0.0037027314903082306
2016-03-31,0.0021932663699936426
2016-04-01,0.004105272727272727
2016-04-04,-0.004429135814249364
2016-04-05,-0.010451023862551702
2016-04-06,0.014607003819223426
2016-04-07,-0.0129429353914704
2016-04-08,0.00430793509385937
2016-04-11,-0.0013396008269720102
2016-04-12,0.011829634945894334
2016-04-13,0.02124255456570156
2016-04-14,0.0006900251592356687
2016-04-15,0.0013138745222929936
2016-04-18,0.007154978343949045
2016-04-19,0.003349834605597964
2016-04-20,0.002903962456251989
2016-04-21,-0.0016457600254614895
2016-04-22,0.009304885423297262
2016-04-25,-0.007385917568427753
2016-04-26,0.008698750636132315
2016-04-27,0.00540586887332909
2016-04-28,-0.010154337150127226
2016-04-29,-0.0071858381043257
2016-05-02,0.00540607258834766
2016-05-03,-0.016358967218332274
2016-05-04,-0.009882542011457671
2016-05-05,-0.004842080840229153
2016-05-06,0.0018197118751989813
2016-05-09,0.00131581852913085
2016-05-10,0.009708439668895256
2016-05-11,-0.010919930573248407
2016-05-12,-0.010450048058561427
2016-05-13,-0.004953281985996181
2016-05-16,0.011363431572246976
2016-05-17,-0.010968336091661361
2016-05-18,0.00329688029290035
2016-05-19,-0.007710917886696371
2016-05-20,0.015251866327180138
2016-05-23,0.002535707418019739
2016-05-24,0.01824835275390003
2016-05-25,0.009158082113303628
2016-05-26,-0.0021591298949379177
2016-05-27,0.008876397072860325
2016-05-31,0.004224689150493159
2016-06-01,0.006658871419478039
2016-06-02,0.005909456542502388
2016-06-03,-0.0057927604199809095
2016-06-06,0.014024577473751194
2016-06-07,0.002411472947167409
2016-06-08,0.006173158548233046
2016-06-09,-0.008291499840815026
2016-06-10,-0.015381263610315185
2016-06-13,-0.01149162810707457
2016-06-14,-0.004314308818847501
2016-06-15,0.0029230939490445863
2016-06-16,-0.001739414836039478
2016-06-17,-0.0011529506683640991
2016-06-20,0.012202043298312641
2016-06-21,-0.00332859076433121
2016-06-22,-0.004070592545396623
2016-06-23,0.01974317070063694
2016-06-24,-0.03731277898089172
2016-06-27,-0.03424431220133801
2016-06-28,0.020334157374960176
2016-06-29,0.01957635584581077
2016-06-30,0.014371303281299779
2016-07-01,0.0074374054226475275
2016-07-05,-0.01633089601275917
2016-07-06,0.006802325996810208
2016-07-07,0.0026662746411483256
2016-07-08,0.02221645709728868
2016-07-11,0.008352902773350334
2016-07-12,0.014432654435226547
2016-07-13,-0.004803534014691792
2016-07-14,0.0017444581469648562
2016-07-15,0.0024681862024912168
2016-07-18,0.002401441073139572
2016-07-19,-0.007625865538166719
2016-07-20,0.008334225734355044
2016-07-21,-0.004120107313957202
2016-07-22,0.005504088122605365
2016-07-25,-0.003965869773380147
2016-07-26,0.006035522016592214
2016-07-27,0.0024105290363752394
2016-07-28,-0.0008843636653895274
2016-07-29,0.0015758130185067006
2016-08-01,-0.0031505312899106
2016-08-02,-0.011312259661450014
2016-08-03,0.010425105397636537
2016-08-04,0.0007244998402045382
2016-08-05,0.013170720855956563
2016-08-08,0.002030985317586977
2016-08-09,-1.541302266198537e-05
2016-08-10,-0.007639717432950192
2016-08-11,0.007204386900958467
2016-08-12,0.001115058748403576
2016-08-15,0.010105213852537504
2016-08-16,-0.006412181034482759
2016-08-17,-0.001991256549520767
2016-08-18,0.0078110076677316296
2016-08-19,-0.0001502769083359949
2016-08-22,0.0020531079872204475
2016-08-23,0.0062491656539814516
2016-08-24,-0.008801932842980493
2016-08-25,0.000733079948832747
2016-08-26,-0.0007941673064619321
2016-08-29,0.006357930604413176
2016-08-30,0.0014245551646945953
2016-08-31,-0.005144569462227913
2016-09-01,0.00011690515860301183
2016-09-02,0.008323183712728438
2016-09-06,0.0034136369467607443
2016-09-07,0.005154833119383826
2016-09-08,0.002685871268057785
2016-09-09,-0.027054245343609507
2016-09-12,0.013094956605593058
2016-09-13,-0.017316224614395886
2016-09-14,-0.0001546677377892031
2016-09-15,0.011452610343719884
2016-09-16,-0.00029286913183279746
2016-09-19,0.004467299131553555
2016-09-20,0.0005887537817830705
2016-09-21,0.012064097490347491
2016-09-22,0.011980629784496622
2016-09-23,-0.004987421407907425
2016-09-26,-0.009934188303341902
2016-09-27,0.004875454486973303
2016-09-28,0.008031589768339769
2016-09-29,-0.01129566709552911
2016-09-30,0.012175116077170419
2016-10-03,-0.0004321716033483581
2016-10-04,-0.0058926156320360246
2016-10-05,0.009466448231511253
2016-10-06,-0.0037550867609254497
2016-10-07,-0.006940872873194222
2016-10-10,0.009483349486521181
2016-10-11,-0.016466827077317933
2016-10-12,-0.0016237186897880538
2016-10-13,-0.009770538806927518
2016-10-14,-0.002434607956368303
2016-10-17,-0.003595723540731238
2016-10-18,0.005312601347017319
2016-10-19,0.003984815907633098
2016-10-20,-0.0004578415651058371
2016-10-21,-0.0016353397497593841
2016-10-24,0.0030639910170035286
2016-10-25,-0.009441618222649984
2016-10-26,-0.0076237939666238775
2016-10-27,-0.009499406290115532
2016-10-28,-0.004486638960205391
2016-10-31,-0.00044787816607887144
2016-11-01,-0.00945417650834403
2016-11-02,-0.012278982039769083
2016-11-03,-0.008328248877485568
2016-11-04,0.005010270131536734
2016-11-07,0.02204522354073124
2016-11-08,0.004209762516046213
2016-11-09,0.030324478665383382
2016-11-10,0.016309000320924263
2016-11-11,0.02110436136071887
2016-11-14,0.010432523595505616
2016-11-15,0.004482278562259307
2016-11-16,0.0006620468850353243
2016-11-17,0.0074709159717767796
2016-11-18,0.003477548459563543
2016-11-21,0.006646661528580603
2016-11-22,0.005665700481540931
2016-11-23,0.005787286356340289
2016-11-25,0.005531046257629297
2016-11-28,-0.011908078380982975
2016-11-29,-0.0029141067180970745
2016-11-30,-0.003177998071359691
2016-12-01,-0.005489205532325507
2016-12-02,0.0008393142305215712
2016-12-05,0.016024084352865422
2016-12-06,0.009855184863123994
2016-12-07,0.0074855214308733485
2016-12-08,0.012538336557059961
2016-12-09,0.003888302160593357
2016-12-12,-0.010257261851015801
2016-12-13,0.00042181586584972593
2016-12-14,-0.011337632903225807
2016-12-15,0.006818762334730732
2016-12-16,0.001980871654305063
2016-12-19,0.004019754674403611
2016-12-20,0.008185805869074492
2016-12-21,-0.004571080025814779
2016-12-22,-0.008027136451612902
2016-12-23,0.006853019677419355
2016-12-27,0.0033719887060342044
2016-12-28,-0.011056616327847693
2016-12-29,-0.0012212570967741936
2016-12-30,-0.0036129374395356337
2017-01-03,0.009204307741935484
2017-01-04,0.017348825161290323
2017-01-05,-0.007649203417150225
2017-01-06,-0.001790769825918762
2017-01-09,-0.0061533192518542406
2017-01-10,0.00884340567558852
2017-01-11,0.001963356659142212
2017-01-12,-0.007527166075459529
2017-01-13,0.007729002902289585
2017-01-17,-0.011868979025492093
2017-01-18,0.00336962621045836
2017-01-19,-0.0085925815305134
2017-01-20,0.004231458360232408
2017-01-23,-0.0049064643203099775
2017-01-24,0.013733285760413305
2017-01-25,0.010409632428940569
2017-01-26,-0.004776
2017-01-27,-0.0017519638242894057
2017-01-30,-0.012942921612903226
2017-01-31,0.005547366537717601
2017-02-01,-0.0009203392454047082
2017-02-02,-0.0015174669461464044
2017-02-03,0.012589027724049
2017-02-06,-0.005595470019342359
2017-02-07,-0.003517198259187621
2017-02-08,-0.002455824572718478
2017-02-09,0.012707374838709679
2017-02-10,0.007291739916101968
2017-02-13,0.0030262103904485317
2017-02-14,0.004301845111326234
2017-02-15,0.005853471935483871
2017-02-16,-0.004064512746047111
2017-02-17,0.002768375080697224
2017-02-21,0.00477193477558928
2017-02-22,-0.005069365310077519
2017-02-23,-0.006269118540051679
2017-02-24,0.00028157756948933414
2017-02-27,0.010206283635187581
2017-02-28,-0.01380662018764154
2017-03-01,0.01691457734627832
2017-03-02,-0.009647575541895827
2017-03-03,-0.0011723895179553542
2017-03-06,-0.007906549482535576
2017-03-07,-0.0061448375930119705
2017-03-08,-0.0036193714008411516
2017-03-09,-0.0023440960543337644
2017-03-10,0.0037594390559327513
2017-03-13,0.0051397528307990945
2017-03-14,-0.0076684980582524265
2017-03-15,0.012707095438369459
2017-03-16,0.0033910611254851226
2017-03-17,0.002540686711930165
2017-03-20,-0.004016894924021985
2017-03-21,-0.02465990210016155
2017-03-22,-0.0031750781906300487
2017-03-23,0.005839519883608147
2017-03-24,0.0012772155088852989
2017-03-27,0.004649223586429726
2017-03-28,0.0075041803490627015
2017-03-29,0.0067955959922430505
2017-03-30,0.00564323052053023
2017-03-31,0.0030118392106114524
2017-04-03,-0.01116219365284974
2017-04-04,-0.004109553756476684
2017-04-05,-0.011026563330093941
2017-04-06,0.009035299740764745
2017-04-07,-0.0005059575639779721
2017-04-10,0.00219717384266753
2017-04-11,0.004613478134110787
2017-04-12,-0.010057638897893031
2017-04-13,-0.00858151425793908
2017-04-17,0.008804899773682508
2017-04-18,-0.002071535899094437
2017-04-19,0.002709455987055016
2017-04-20,0.010994529297507282
2017-04-21,-0.0032245249513933897
2017-04-24,0.012316234283862606
2017-04-25,0.009334285482825664
2017-04-26,0.006968142903434868
